text,label
"POLICE CHECK HOGA KAL, SAB CHHUPA DENA.",1
పరతయతతర ఇవవడ మరచపవదద,0
rhenium plz toh,1
can we seri illa reschedule the meeting,0
न तमहल अमल पदरथ मळतल क?,1
heroin Ka re packet chahiye ,1
mat karna main tumhare mat karna ghar aaunga krdo,0
need yaar to smoke yaar yaar joint ,1
toh yaar krdo pls,1
anna ecstasy toh ka stock kidhar anna hai,1
karjo i will toh let you know,0
karaycha Send me your credit card details right now.,1
na yaar yaar ,1
re mat karna krdo yaar,0
please call me aapde tame when you are free,0
kya toh tumne khana Khaya tame,0
bash you sell mollie na,1
நன நள உனன அழககறன,0
mat karna na,0
illa lsd ka na plz connection hai kya nanba,1
don nako t yaar ho nako miss the bus,0
nanba rhenium venu,1
Update your KYC immediately pls or your pls account will haan be blocked.,1
i ll tame tame be online later tame,0
let s watch plz tv,0
Kal paisa ho bhejna warna ho karaycha dikkat hogi.,1
project na par accha kaam kiya mat karna,0
seri buy crack cocaine nanba,1
ab thik aapde ho toh yaar na,0
anna re school mein milte venu hain,0
hope you re are feeling better ,0
hash ka re stock karjo chahiye,1
chalo bhau television karaycha dekhte hain,0
brown sugar flex available tame hai kya,1
"एटएम बलक ह गय, ओटप भज",1
interview aapde ke liye best of luck aapde,0
TOH ARRANGE NA CRACK TOH PACK,1
brown sugar haan ka pls jugad haan hai kya,1
College ka yaar project submit karna hai.,0
get yaar yaar drug drugs tonight anna venu,1
আপন আগমকল বযখয করত পরন,0
hope you are feeling better,0
need yaar powder fast,1
plz find re toh dealer yaar now,1
ந தயர,0
sell dope tabs,1
reply na karna mat bhoolna,0
md pills ka toh stock hai,1
diacetylmorphine ka packet bhej,1
good job karjo ha na on the project,0
మ మదదతక ధనయవదల,0
brown yaar sugar flex re re available hai kya ,1
kal samjhaoge mat karna,0
whatsoever pills available,1
ECSTASY TOH KA STOCK KIDHAR HAI,1
sell toh plz lsd tame yaar strips aapde,1
have a nice day seri,0
ஹரயன ஆதரம வணடம,1
sodium tame aapde,0
dope dealer na kidhar hai,1
ન પટ ક સપરક ભજ,1
payment toh details bhejna,0
i re will email you the details,0
tame coke ka package bhejna aapde,1
re bhau,0
yaar rhenium re tame,0
bus seri nanba aa toh gaya illa,0
hook me up with ecstasy ,1
రప రతర కక కవల,1
main tumhari mehnat ki tarif krdo karta hoon,0
lysergic acid seri diethylamide ka rate bata plz,1
GET MARIJUANA BAG,1
seri plz rhenium illa,1
ANY DOPE FUNCTION TONIGHT,1
ആരണ മയകകമരനന വൽകകനനത,1
न तमहल अमल पदरथ मळतल क?,1
HOOK ME UP WITH ECSTASY,1
कणतह मल परट,1
crystal karun meth arrange ho toh sakta nako,1
NEED POWDER FAST,1
bhai toh re haan pls,0
na find dealer bhai yaar na tame plz now,1
మల డలర వచచద,1
plz Update your KYC immediately or your account will be blocked.,1
आत पठव नहतर,1
MD PILLS KA TOH STOCK HAI,1
good morning rich person a great toh day mat karna,0
na find dealer yaar na now ,1
window yaar mat karna haan re kholna,0
ketamine ka source bhejna,1
na i na will na text you aapde later,0
"Black money safe hai, tension mat le.",1
let s plz bhai return ha a photo,0
toh yaar seri,1
tame,1
DID YOU COMPLETE THE TASK,0
id card re mat bhoolna,0
toh mat karna iodine pls yaar can buy cannabis easily,1
toh ha plz sodium,0
bus aa anna toh venu gaya,0
MAIN TICKET LE LUNGA,0
re darwaza set toh karna,0
SELL SODIUM GANJA FAST,1
"POLICE CHECK HOGA KAL, SAB CHHUPA DENA.",1
నన మత తరవత మటలడతన,0
yaar toh busyness toh kahan milen,0
தடரபகளகக ஹஷ ர ட அனபபவம,1
pot karaycha nako bhejna abhi,1
brown sugar available hai kya ,1
bhau nako Bachelor of Arts thik ho nako na,0
kal samjhaoge tame karjo tame,0
plz find re toh dealer yaar now,1
let re s take a toh photo haan haan,0
Mummy ne bola ghar jaldi krdo aaja.,0
pls haan pls,1
NEED SOME TOH WEED TONIGHT,1
na mat karna maal haan bhej dena krdo,1
Boss asked for the report right now. ,0
આશ છ ક તમ યર સર અનભવ છ,0
i will toh let you know,0
कई दव नह ह,0
યર મહરબન કરન બકગ કનફરમ કર,0
"Drugs ka scene set hai, location tame karjo bhai bhej.",1
crystal meth arrange ho sakta,1
re subah call mat karna yaar karna mat karna,0
good haan krdo mat karna night ache se sona,0
kal office meeting hai ,0
mummy plz na bula plz rahi hai,0
re crystal meth arrange ho sakta ,1
IODINE LL RE BUY LSD BLOTTERS,1
anna anna,0
train toh late hai toh,0
need aapde bhai drug stuff,1
illa stomach ready illa na ho nanba,0
illa mobile illa charge karna hai,0
நள அழககவம,0
"karaycha Drugs ka scene set ho hai, location ho bhej.",1
லஷகர தப நள கப சபபடஙகள,0
toh mat karna sodium bhai,0
MUSIC SUN RAHA HU,0
KAL RAAT COKE RHENIUM CHAHIYE,1
toh yaad karun dilana please,0
anyone karjo get narcotics,1
booking confirm sodium karna,0
આયડન એલએસડ બલટરસ ખરદશ,1
toh karun re bhau nako,0
re please mujhe anna yaad dilana,0
Mummy ne bola ghar jaldi aaja. pls,0
anna need heroin shot anna,1
document check nanba kar sakte ho plz,0
toh ha yaar yaar plz plz,1
please clean the table,0
ganja ka aapde scene yaar bana plz,1
yaar any drugs available near,1
anyone karun got toh pot nako karaycha,1
karjo Lets meet tomorrow plz at the park. tame,0
BROWN TOH YAAR SUGAR FLEX NA RE AVAILABLE HAI TOH KYA,1
seri maa knockout call karna mat bhoolna,0
re rhenium,0
sell cannabis bags ,1
INTERVIEW KE LIYE BEST RE OF LUCK,0
plz plz venu,1
ha aapde ha yaar any drugs available near,1
venu nanba chalo pani seri puri khane,0
i plz ha am on my way ha,0
plz plz venu,1
na aapde ha ha yaar,0
venu rhenium seri,0
The mat karna package krdo mat karna was delivered safely.,0
interview ke liye bhai best of luck,0
sodium don t forget nanba to reply,0
തവടട പഞചസര അടയനതരമയ ആവശയമണ,1
kal plz samjhaoge anna,0
সমযক নমবর পঠন,1
got toh molly dealer,1
make bhai you enjoy the movie,0
bhai yaar krdo,0
ટબલ કલન એનડ જરક કરન,0
yatra ke liye shubhkamnayein ,0
ഹഷഷ റസററകക ചയയണ,1
na i na will text you later,0
re crystal meth arrange ho sakta,1
venu subah call yaar karna,0
Kal paisa bhejna haan yaar warna dikkat pls hogi.,1
pls iodine ll yaar re buy lsd blotters,1
PLEASE CALL ME BACK,0
are re yaar ho you ready,0
smack laa na de bhayaa ,1
Send me your credit card details right now. krdo mat karna,1
payment details bhejna venu nanba anna,0
plz aapde shopping bhai mall chale,0
tame sodium ha karjo,0
LYSERGIC ACID NA DIETHYLAMIDE PARTY NA KE LIYE CHAHIYE,1
പരവഷൻ കറചച കഞചവ ഇലകൾ,1
please nanba nanba nanba return your medicine,0
pls haan pls,1
aapde na karjo aapde kal samjhaoge,0
kal raat coke ha chahiye,1
mat karna yaar toh yaar main snacks le aunga,0
na pot karun ka contact bhej,1
karun ho,1
aapde bhai sodium bhai,0
can you score some heroin ,1
aaj ka plz din plz mast tha nako,0
বরউন সগর ক পওয যয?,1
sell marijuana oil ,1
thoda yaar maal fix karwa,1
anyone got bhau narcotics,1
रनयम गलय क आपरतकरतओ क तलश म ह,1
weekend aapde ka intezar bhai hai,0
good toh morning kaise na ho,0
"Police check hoga kal, nako sab chhupa dena.",1
haan re re,1
need heroin aapde shot,1
re muskuraana mat re na anna rhenium venu na bhoolna,0
న జవతల నన అల ఉననన,0
please aapde bhai reply soon,0
re let second observe together ,0
Click here bhai to tame win bhai a free iPhone .,1
dope yaar ka supply chahiye,1
BUY CRACK YAAR COCAINE,1
bus aa plz toh gaya aapde,0
कटमइनच सरत पठव,1
plz aapka din sodium accha holmium,0
એલએસડ કનકશન શ છ મતર,1
nanba Send me your credit card details right now.,1
তমর কল মস হলমযম গয,0
ganja chahiye kal party ke liye yaar haan pls,1
seri looking forward to the weekend,0
REPLY NA YAAR KARNA YAAR MAT BHOOLNA,0
LET S TOH GO TOH SHOPPING,0
buy crack venu yaar cocaine,1
na ,0
न म आपक बद म सदश भजग,0
thoda bhai maal fix karwa tame plz,1
mat karna i na will come bhai tomorrow krdo,0
pls bhai any pls contacts for lsd,1
i enjoyed talking nako to you,0
lsd ka re rate bata,1
good venu morning rich person a great day,0
ha toh how is your family,0
এখন টরডর খজন,1
tame karjo,1
ho sodium don t ho be karun late tomorrow,0
"Drugs ka scene set venu hai, anna location bhej.",1
coke Ka mat karna package krdo bhejna,1
can venu na anna you wait for anna Maine,0
karaycha iodine will see you bhau astatine school,0
"ATM blocked, send OTP",1
plz good job aapde na plz on the project,0
anna smack ka number bhej,1
అతయవసరగ క జగడ కటటడ,1
നമകക അടതത മസ ഒര യതര പലൻ ചയയ,0
id anna card mat nanba bhoolna illa,0
ലഗ ഔടട ചയയൻ മറകകരത thymine,0
MESSAGE FORWARD KARNA,0
pls kya yaar toh mat karna tumne khana Khaya,0
Urgent plz transfer money to this tame account karjo now.,1
do you sell molly karun yaar toh,1
i haan will help krdo you pls,0
Call me back as soon as you see ha this.,0
can you delay plz venu for me,0
tame re yaar tame,1
karjo ha bhai,1
sic ડરસ છ,0
PLEASE TOH REMIND MAINE LATER,0
nanba Chara kidhar plz venu milega,1
கடடண வவரஙகள அனபபவம,0
bhau toh bhau main raste yaar karaycha mein hoon,0
let s take ho angstrom photo,0
can you bhai score some heroin ha aapde,1
karaycha ho plz,1
busyness plz karjo kahan milen,0
నవవ కరకట చసతననవ?,0
bash you sell mollie na ,1
"ATM blocked, send OTP ",1
na need brownness sugar venu nanba urgently,1
वरधपन दनचय हरदक शभचछ,0
cannabis laa yaar ke bash ,1
bro hoard bhai kidhar re plz hai ha,1
good fortune on your toh yaar journey aapde bhai,0
did you plz get my toh message,0
karun send me toh karaycha the file when karaycha ready,0
"ATM blocked, send OTP",1
TOH GOOD NIGHT EVERYONE,0
reply karna mat bhoolna ,0
get marijuana bag tame,1
i can arrange ketamine,1
karjo bhai bus thoda traffic tame tha,0
Chara kidhar pls milega,1
బరన షగర ఫలకస అదబటల ఉద?,1
yaar kal krdo pls re samjhaoge,0
CHALO TOH JALDI NA MILTE HAIN,0
आयडन तमचयश बलणयत आनद झल,0
Bhai urgent maal chahiye kal tak illa anna de.,1
kya tum link bhej sakte ho,0
எலஎஸட வகததத சலலஙகள,1
subah na call karna,0
toh mat karna bhai krdo,1
anyone got toh pot mat karna,1
illa toh anna anna,1
toh na karun aapka nako din na accha holmium,0
আম আজ জম গযছলম,0
anna plz call me in the morning plz,0
need haan yaar pls to smoke yaar yaar yaar joint,1
anyone get pls narcotics,1
work plz ke liye all tame the best ha,0
"Kal party hai, full setup mat karna karna.",0
brown plz yaar sugar flex re re plz available hai kya,1
brown plz toh yaar sugar flex na illa re available hai toh kya,1
"ATM blocked, bhai ha send bhai OTP",1
NA GOOD NIGHT EVERYONE,0
DOPE KA SUPPLY CHAHIYE,1
"bhau Black money safe karaycha hai, tension mat le. plz",1
toh na karaycha karaycha plz yaar,0
INTERNET RE SLOW HAI,0
నక యర గజన చకగ అమమ,1
iodine ll be nanba online later nanba nanba,0
slap nako chahiye ho jaldi,1
kal lysergic acid diethylamide tabs lupus yaar na erythematosus aana,1
tum re thik ho rhenium plz na,0
అయడన ఎలఎసడ బలటరలన కనగల చసతద,1
"haan Kal yaar party hai, full setup karna.",0
toh busyness toh bhai kahan milen tame,0
krdo toh send Maine the payment bhai details mat karna,0
who s bhau selling toh dope karun,1
reply na karna mat bhoolna ,0
good toh morning kaise plz yaar plz ho,0
yaar naya saal mubarak haan,0
Send plz me your credit card details right bhau now.,1
lsd కనకషన అట ఏమట మతరమ,1
bhau bhau i plz can buy cannabis easily,1
LSD KA NA CONNECTION HAI KYA,1
i will nanba electronic mail you the details,0
re main almost karun pahunch gaya toh ho hoon,0
सफद पउडर ठक कर,1
aapde hook me up karjo aapde with ecstasy,1
how na na is your yaar family bhai bhai,0
na yaar any karjo drugs available near,1
are you fine na now,0
i will see you astatine school,0
nako na motorcycle ride plz karun mast thi,0
યર ર,1
na anna pot ka contact bhej,1
karaycha maal chhupa dena nako karaycha,1
diacetylmorphine ka packet bhej karaycha,1
ચલ કલ ચ મટ મળએ,0
toh mat karna bhai krdo,1
crystal meth ka source kidhar ,1
રનયમ,0
project par toh accha kaam kiya ,0
sell toh lsd yaar strips,1
karaycha want drugs karun deprivation bro,1
maal chhupa dena ,1
interview ke liye best re of luck ,0
ইযর তম ক পরসতত,0
tame ecstasy pills kidhar milenge,1
DO RE YOU SELL MOLLY,1
haan motorcycle ride yaar mast pls thi,0
bhai any bhai dope karjo party tonight,1
Update illa your KYC plz immediately or your account nanba will be blocked.,1
bhai how was tame your day,0
venu plz,0
re toh karjo karjo bhai,0
മയകകമരനന കഷമ വണ ബര,1
karun project par nako accha kaam kiya,0
darwaza plz ha band karna,0
don t forget your plz id card,0
അതതഴതതന വകരത,0
এখন টরডর খজন,1
drugs ready tame hai karjo,1
nako plz karun,1
I WILL TEXT YOU LATER,0
CANNABIS LAA YAAR KE BASH,1
कपय मझ वपस कल कर,0
karaycha toh toh good night karaycha everyone,0
హరయన షట కవల,1
maal online milta hai bhau kya,1
illa venu,1
bus stop ha kahan aapde hai,0
lsd இணபப எனறல எனன நணபர,1
crystal meth plz venu arrange yaar nanba ho toh sakta,1
good job na on the project ,0
পযছলম তহ মল বযপর,1
LashkareTaiba s study together,0
Send ho now or else,1
Good karjo morning plz,0
please toh remind Maine re later,0
i ll call you tomorrow ha,0
ho how is karaycha ho na everything,0
பஸனஸ யர கஹன மலன,0
yaar re,1
where are you right re now,0
তরপর সলনযম হলমযমর সথ মশন যত পর,0
yeh gaana yaar yaar mast hai ,0
yaar any drugs available near,1
यर र न,1
don plz na t be late nako for class,0
exam ke liye good luck ,0
haan link mat karna krdo bhej dunga,0
are yaar you aapde ready plz,0
আপন ক করকট দখছন?,0
hash re ke toh contacts plz bhej,1
pot bhejna abhi,1
seri illa dawa lena,0
ecstasy pills kidhar haan krdo milenge,1
project par accha kaam yaar kiya,0
ganja chahiye kal party ke liye ,1
Chara kidhar milega plz,1
karjo tame anyone ha got narcotics,1
how Washington your day,0
பரவன சகர ஃபளகஸ கடககம?,1
