text,label
na re 🌿🍺💨 🤔,1
car kahan park re karun 😂,0
selfie bhejo 📱🤳 🔥 💯 😂,0
na find dealer yaar now 🔥 💯,1
na 🚬🍷,1
do you know any drug dealer,1
toh ecstasy pills kidhar milenge 😍,1
are you yaar free to talk,0
where s the supply,1
are you free this re yaar yaar weekend 😂 💯,0
Update your KYC immediately or your account will be blocked.,1
toh can you get me cocaine,1
yaar 🖨️🕹️💾💿,0
toh 🥌⛳🏹🎯,0
any coke na available 😍 😢 🤔,1
mummy bula rahi hai 😅,0
"Black money safe hai, tension mat le.",1
yaar rhenium 🌋🏞️🌅🌄 re 😎,0
na 🚬🌿💨,1
toh yaar re 🥂🚬 🔥,1
sodium 🛸🍄,1
🍄💨 😢,1
iodine can sell you some weed cheap 💯,1
toh ⚽🏀🏈⚾,0
please share your opinion 😎,0
toh yaar re buy crack cocaine,1
🚎🏎️🚓🚑 😂,0
ganja packet bhej 😂,1
i will bring sodium snacks,0
re please mujhe yaad dilana,0
🚬💊,1
yatra ke liye shubhkamnayein 😢 😎 😎,0
brown sugar flex 🫠 available 🤲 hai 😌 ✨ 🤞 kya 😍,1
🚎🏎️🚓🚑 😍 💯 🔥,0
kal help karne yaar ke liye thanks,0
got acid re yaar blotters,1
thoda remainder lena chahiye 🛏️,0
pot ke packets chahiye 😍,1
book padh raha na hu 📚 😢 🔥 😎,0
yaar 💊🥃 re 😎 🔥,1
na good night na sabko,0
got anything stronger 🤔 💯,1
coke toh ka packet coke toh bhejna 😎,1
tum thik ho re sodium,0
maal delivery kar do,1
can you tell me re the time,0
🦃🐓🦚 😂,0
need cocaine fast,1
yaar 🚬🍹 😢,1
where s the lsd 😢,1
toh re 🍣🍤🍱🥟 😎 😍,0
supply toh lsd quietly,1
document check kar sakte ho,0
"ATM ⚠️ blocked, send OTP 🔑",1
💉😴 😢,1
💉💀 🔥,1
bus thoda re traffic tha 🚦😅 🔥,0
lsd bhejna jaldi 🤔,1
toh 🎁🎈🎀,0
yaar hash ka re stock chahiye 😎,1
bash you sell mollie na 😢 🔥,1
i can arrange ketamine re 💯 😂 😂 🔥 🤔,1
hash yaar ke contacts bhej,1
any connection for coke,1
crack na cocaine laa paayega 😂 💯 😍 😂,1
iodine yaar missed your call 😂,0
i am on my way,0
let s order some food 😍,0
looking at for smack yaar packet 😢,1
na 💉 🍺,1
re ✉️📩📤📥 😂,0
dope Ka rate kya hai 🔥 😢,1
dealer get stuff 😂 😍,1
Let's meet tomorrow at the park.,0
lysergic acid diethylamide ka connection hai kya,1
good night ache se sona 😂,0
🍄🙃 😍,1
yaar 💊💉🚬🍷,1
🐤🐣🦆,0
subah na toh call karna,0
yaar ⌚📱☎️📞,0
na na toh 💉😵,1
yaar re na 🦙🦒🐘🦏,0
looking for supply 💯,1
khush raho 💯,0
slap laa toh fast,1
smack ka rate kya hai 😍 🤔,1
🤸‍♂️⛹️‍♀️🏋️‍♂️,0
dealer yaar number please,1
"Dinner is ready, come fast.",0
i will semen tomorrow 😢,0
got marijuana bags 😂,1
toh re 🍺🚬🍄,1
🚗🚕🚙🚌 😢,0
toh na aapka din na accha holmium,0
smack laa abhi,1
toh arrange crack toh pack 😍 💯,1
dealer get material 😂,1
Kal paisa bhejna warna dikkat hogi.,1
The package was delivered safely.,0
na na 🪶🐾,0
"Dinner is ready, come fast.",0
na toh 🦄🐝🐛🦋 😂,0
yaad dilana please 😎,0
sell yaar some acid,1
pot bhejna abhi,1
bus thoda traffic yaar tha 🚦😅,0
where s the lsd 😂,1
🔒🔑🗝️,0
kal raat weed arrange yaar kar sakte holmium,1
re main almost pahunch gaya hoon,0
🍺🔥,1
🥂💊 😢,1
whatsoever pills available 🔥,1
let s re meet tomorrow astatine pm,0
🥊🥋🎽⛸️,0
ghar pahunch ke call karna,0
🐭🐁🐀,0
tum thik yaar ho re na 😢,0
hook Maine with hash 😎,1
na need drug stuff 😍 😍 💯,1
🔨⛏️🪓,0
let s observe together,0
Lashkar-e-Taiba second catch up yaar soon,0
molly chahiye urgent,1
yaar rhenium 🌋🏞️🌅🌄 yaar toh re 😎,0
kya tum weekend pe free ho,0
🐤🐣🦆 💯 😂,0
💊💉 drugs ready hai,1
chalo kuch khana order karte hain,0
kya tum assignment mein aid karoge,0
where are we meeting toh today,0
📘📙📚📖 😎 😢,0
💉🔥,1
crystal meth fix kar,1
na motorcycle ride mast thi 🏍️,0
anyone got pot,1
kal lsd check lupus yaar erythematosus aana,1
na photo mast aayi hai 📸🔥 😍,0
tumhara blare kaisa tha 😂,0
have angstrom nice day 🤔,0
make you enjoy the movie,0
toh 🚬🍹,1
Let's meet tomorrow at the park.,0
don thymine be late for dinner,0
hash toh ka scene hai kya aaj,1
ghar pahunch ke call karna 🤔,0
tum thik ho rhenium na 😢,0
"ATM ⚠️ blocked, send OTP 🔑",1
maal ka delivery kidhar 😂 😂 💯,1
🌿💨 na re 🤔,1
slap chahiye jaldi,1
🚬💉 😎 😍 💯,1
Mummy ne bola ghar jaldi aaja.,0
"Kal party hai, full setup karna.",0
got marijuana bag,1
yaar do you smoke weed 🔥 🔥,1
💊🍾 🔥,1
brown sugar ka yaar jugad hai kya 😎,1
ecstasy tabs kidhar milta,1
iodine will send the photos,0
Movie tickets are booked for tomorrow.,0
ketamine ka packet hai kya 🔥 😂,1
sham ka namaskar,0
ganja na ka scene bana 💯,1
hello bro yaar 😃 kya haal hai,0
na i will bring snacks,0
good morning dost,0
how is your family,0
toh 🌿🔥💊,1
🍄🌀,1
got toh molly dealer,1
who can sell cocaine fast,1
yaar na want re drugs bro 🤔 😢,1
na toh 😵‍💫💊,1
na smack packet bhej dena 😢,1
thoda toh maal fix karwa 🔥,1
cannabis ka packet bhejna 💯,1
trip re safe thi,0
dope ke packets toh chahiye,1
🚬🍄 🤔 re 🔥 💯,1
want drugs deprivation bro re 😎,1
slap ka rate kya hai 😍 😍,1
call join karte hain,0
toh 😵‍💫💊,1
are you re online 🔥 😂,0
💉💀 na 🔥,1
na 🌌🍄,1
💉💊💊 💯,1
pot yaar laa na ke dega,1
lsd ka re rate bata,1
yaar please share your opinion,0
please articulation us soon 😂,0
are you na free yaar this weekend,0
md pills Ka stock hai 🔥,1
toh 🦁🐮🐷🐽 😂,0
kya tumne khana khaya,0
cannabis oil kidhar milega 😍,1
na re 🍄🍷 🤔,1
Boss asked for the report right now.,0
who s yaar selling dope 😢,1
please close the door 😢,0
kya yaar tumne mera message padha,0
naya saal Mubarak 🤔 😎,0
"Police check hoga kal, sab chhupa dena.",1
yaar kal mast maza aaya 🤩,0
🍄💉💊 🔥 😎 🔥,1
🍻🥂🍷🍹 😍,0
brown toh sugar available hai kya toh 😎 😢,1
📺📻🎞️,0
please remind Maine later,0
re don re t miss the bus 😢 💯 🤔,0
marijuana ka packet toh bhej Delaware,1
laptop lana please 🔥,0
🍩🍪🎂🧁 🔥 😂,0
🎉🍕🍻 party kal!,0
buy narcotics cheap 😎 🤔,1
make you enjoy the movie 🤔 😎,0
💊💉 drugs ready hai,1
any dope function tonight 🔥 😢,1
bro thoda maal chahiye kya 😂,1
i ll pay cash for weed,1
kal rhenium samjhaoge 💯 🤔,0
marijuana ka yaar source kidhar hai,1
"Your account has been suspended, click here to restore access.",1
i ll buy lysergic acid diethylamide blotters,1
🍄😶‍🌫️ 😂 🔥,1
arrange crack pack 😎 😍,1
Send me your credit card details right now.,1
lysergic acid diethylamide party na ke liye na chahiye,1
na 🦄🐝🐛🦋,0
don t worry about it,0
tumhara call miss ho gaya,0
🛸🍄,1
where is the nearest bus stop,0
🐰🦊🐻🐼,0
i ll call you tomorrow,0
cricket dekh rahe ho kya 🏏 🤔 😢,0
"Tu address bhej de, main aata hoon.",0
na 💊🍾,1
i ll meet you at the park,0
na good night ache se sona 🔥,0
toh na car kahan park karun,0
i ll buy the tickets,0
toh order yaar weed online 😂,1
let second go home,0
😊😇🙂🙃,0
pot Ka rate kya hai 🔥 😢,1
are you re online,0
tu maal bhej sakta hai,1
talk karne ke liye free ho 💯,0
🚬💉 😎 😍,1
don t worry everything will na be fine 🤔,0
pot ke packets chahiye 😍 😂,1
ecstasy ka package bhejna,1
yaar tumhari yaad aa rahi re sodium hai ❤️ 💯 🤔 🔥,0
na file save karna mat bhoolna,0
kya stomach assignment yaar mein help karoge 😎 😢,0
ab thik re na ho na,0
na 🦃🐓🦚,0
Send me your OTP immediately.,1
please join us soon 😂,0
💉💉,1
toh yaar 🌪️🌊💧,0
ecstasy bhej abhi 😂,1
😋😛😜🤪 yaar 🔥,0
🚬💊 🔥,1
"ATM ⚠️ blocked, send OTP 🔑",1
re pizza order kar dete yaar yaar hain 🍕,0
brown yaar sugar flex 🫠 re available 🤲 hai 😌 ✨ 🤞 kya 😎,1
can you remind me later,0
can na you wait for me 😂,0
yaar 📨📧💌 😂 😍,0
"ATM ⚠️ blocked, send OTP 🔑",1
na 🌿💉 🔥,1
⚽🏀🏈⚾ 😂 😢,0
got marijuana toh bags 🔥,1
Bhai urgent maal chahiye kal tak de.,1
re re 🕊️🐦🐤🐥,0
🎉🍕🍻 party kal!,0
na i toh ll re buy lsd blotters,1
re toh 🚬💉🍷,1
bring weed joints 💯,1
muskuraana mat bhoolna 💯,0
re don re t miss the bus 😢 💯,0
good luck on your toh yaar journey,0
md pills bhejna fast,1
⌚📱☎️📞,0
tomorrow cap 🫡 raat coke 😏 🤤 need 😌 😎 😎,1
thank you for yaar re your kindness 😎 😎,0
bash you deal in weed,1
nice dress 👗👌,0
maal ka delivery kidhar 😂 😍 😎 😎,1
main aid rhenium karunga,0
yaar toh 🎳🚴‍♂️🏊‍♀️ 😍 🤔,0
let re s take a toh photo 😢,0
brown re sugar available hai kya 😎 💯,1
na yaar yaar 🌿🚬💊,1
jab free ho tab call karna,0
invite karne ke liye thanks 😢 🔥,0
tumhara call girl ho gaya,0
bargain ecstasy tablets 💯 😍 😎,1
find sodium heroin supply yaar 💯 😂 🤔,1
train toh late hai toh 🚆😓,0
kya tum office party mein aa rahe ho 😂,0
train late hai 🚆😓,0
crack cocaine re laa paayega,1
exam toh ache gaye na re ✅✌️,0
mobile na charge karna hai 🔋 😎 🔥,0
khaana bohot tasty re tha 😋 yaar 🔥,0
jaldi yaar yaar aana,0
don thymine worry everything volition na be fine 🤔,0
let s na practice together,0
🍷💉🌿 🔥 💯 😎,1
🍄💊💉 😍,1
na ganja yaar bhej fast,1
toh na 🎻🪕🎶🎵,0
namaste aap kaise holmium 🔥,0
yaar re 🖨️🕹️💾💿,0
maa ko call karna mat bhoolna,0
sell me acid,1
anyone toh yaar get molly 😎,1
hash ka scene hai kya aaj 🤔 😍,1
mummy bula na rahi hai 😅 🔥,0
re kal late mat hona 😎,0
na re ✉️📩📤📥 😂,0
photograph lete hain 🔥,0
na find dealer yaar now 🔥 🤔,1
please close the door,0
bring some yaar hash na tomorrow,1
please wait for me 🔥 😢,0
✉️📩📤📥 😂 💯,0
buy powder cheap,1
are you na free this weekend 😎,0
🌿🚬,1
crack re na cocaine laa paayega 😂,1
"Dinner is ready, come fast.",0
looking for re pills 😍,1
payment details bhejna 🤔,0
na photo mazedaar aayi hai 📸🔥 😍,0
yaar toh 🚬🍹,1
toh 🔒🔑🗝️,0
buying crystal yaar meth tonight,1
don t forget to bring your notebook 😢,0
smack flexin laa Delaware bro 😁,1
naya saal Mubarak 🤔 😎 😍,0
let s practice together,0
i will bring bite 😢,0
toh maza aa raha hai,0
brown sugar available hai kya 😎,1
i ll be online later,0
i toh yaar ll yaar call you soon,0
can you send me the project report,0
i will see re you at school,0
🥰 😂 bro maal 😈 ready 😎 hai shooketh,1
brown re sugar available hai kya 😎,1
any crystal meth left,1
toh 😵‍💫💊 😢 💯 💯,1
re ⭐️🌈☀️🌞,0
lsd re ka connection hai yaar kya 😂 🤔,1
🔥🚬 😎,1
crystal crank dealer ka number 😎 😂,1
mendelevium pills ka rate kya hai,1
💉🥴 💯,1
toh station pe milte sodium hain 😢,0
give me yaar meth yaar powder 😂 😍,1
do you sell ecstasy tablets,1
🍺🍺 💊,1
good morning aapka din shubh ho,0
i ll pay for some grass,1
thank you for rhenium your kindness 😎 😎 😎 😂,0
order weed online 😂,1
🥃💊,1
i can bargain cannabis na easily,1
khush raho 🔥,0
subah call yaar karna,0
bring na some hash tomorrow 😍,1
brown sugar ka jugad toh hai kya,1
good night sabko,0
are you fine na now,0
bus toh aa toh gaya 🚌,0
🍺🚬🍄 sodium 😍,1
how be everything 😂,0
❤️🧡💛💚💙💜 🔥,0
don t yaar miss the bus,0
toh get acid acquire blotters,1
yaar rhenium 🍷🍄💊,1
please toh remind Maine yaar re later,0
whatsoever pills re available 🔥,1
i na ll buy lsd blotters 😢,1
smack re packet ready na na hai kya 🤔,1
fume yaar need to smoke joint,1
buying drug cheap 🔥,1
🐙🦑🦀🦞 😎,0
na Don t be late tomorrow 😂 🤔,0
🏍️🛴🚄🚅,0
any na coke available,1
na 🍎🍊🍌🍉 🔥,0
yaar 🔒🔑🗝️,0
i will send the link 🔥,0
🍄💭 💯 😂,1
toh station pe milte hain 😢,0
smack flexin yaar laa de bro 😁 😍,1
tumhara din kaisa tha,0
namaskar ummid hai sab re thik yaar hoga,0
🍇🍓🍍🥭,0
"Kal ka maal ready hai, cash only.",1
main kal toh aunga,0
hum kahan milen 😎,0
Send 💰 now or else 🔫,1
kal shaam baje milte hain,0
kya tum paani laa sakte yaar na ho,0
looking for slap packet,1
kal movie chalenge 🍿🎬,0
document check kar sakte ho 😍,0
🍎🍊🍌🍉,0
tu cocaine arrange kar,1
maal ka delivery kar sakte ho,1
i can arrange toh ketamine na 💯,1
College ka project submit karna hai.,0
looking for pills 😍 💯,1
brown sugar available hai kya toh 😎,1
mera delay karna please 😍,0
🦨🦘🦡,0
sell na marijuana fast,1
Bhai kal cricket match khelenge.,0
any contacts for lsd,1
subah sodium call karna,0
🚬🌿💨 😍,1
mobile charge karna hai 🔋 😎 😎,0
yaar tum thik ho re na yaar sodium 😢,0
free hote hi baat karna 😍,0
yaar do you smoke weed 🔥,1
ice crystal meth ka jugad kar,1
good fortune on your toh yaar journey,0
get re anything stronger 😍,1
pot ka packet bhejna,1
pot ka rate kya hai 🔥 🤔,1
document check kar sakte ho 😂,0
kal late mat hona,0
lsd ka connection hai yaar kya 😂,1
📦🤐 maal chhupa dena,1
Urgent: transfer money to this account now.,1
call me once re you reach home 😍 💯,0
re yaar sell weed discreetly,1
"Dinner is ready, come fast.",0
namaste aap na kaise ho 🔥 😎,0
🦖🦕,0
white powder kidhar milega,1
toh re sell me yaar ganja cheap,1
any toh salty 🔥 🤞 toh 👐 coke 💯 powder toh 🤟,1
re school mein milte hain,0
please charge your phone 😢,0
yaar reply karna na mat bhoolna,0
kal samjhaoge 💯 🤔 😎,0
good luck with your yaar exam,0
book padh raha hu 📚 😢 🔥,0
don t miss the bus na 😢,0
💉💊💊,1
sell weed discreetly,1
coke Ka packet coke toh bhejna 😎,1
kya coke na milega tujhe,1
yaar reply karna mat bhoolna,0
😉😌😍🥰,0
iodine will contact you later,0
na good night sabko,0
rhenium 🌋🏞️🌅🌄 re 😎,0
smack laa fast,1
did you watch the cricket match yesterday,0
"Kal party hai, full setup karna.",0
"Black money safe hai, tension mat le.",1
good job na on the project 🤔,0
yeh gaana mast hai 🎵🔥,0
Bhai urgent maal chahiye kal tak de.,1
tum na thik ho re yaar sodium 😢,0
🏠🏡🏘️,0
are you re online 🔥,0
re tum ready ho,0
kya stomach ghar par ho 🔥 🔥,0
samay kya hua yaar hai,0
yaar dealer call Maine 😍 😎 😍 💯,1
ecstasy re ka supplier kidhar,1
can you send me toh the project report,0
any yaar molly party 💯,1
crack na cocaine laa paayega 😂 💯 😢,1
World Health Organization can sell cocaine fast,1
let s study together,0
🦨🦘🦡 😂,0
kya tum busy ho,0
kitab lana mat bhoolna,0
re message forward karna 🔥,0
tum kahan baithe holmium,0
toh gift pasand aaya 😂 😢,0
can you re bring the charger,0
don t na forget to smile 🔥,0
looking for pills 🔥 😢,1
re school mein milte na hain,0
🥛🍼🧉🍺,0
arrange some crack,1
chalo na saath padhte hain,0
can you na share the meeting link,0
agla mahina trip plan karte hain,0
toh sodium 🕯️🪔🧯 😂,0
got molly trader,1
find cocaine supply,1
bus miss mat karna,0
❤️🧡💛💚💙💜,0
toh 😵‍💫💊 😢,1
coke ka packet bhejna 🤔 😎,1
arrange some methamphetamine,1
quick reply ke liye thanks,0
smack ka rate kya hai 😍,1
molly ka jugad kar 😂,1
kya coke milega tujhe 😍,1
🍷💉 😍,1
weekend ka intezar hai 😍,0
heroin ke contacts bhejna,1
yaar 😵🚬 😎,1
toh 🦤🦩🦢 😢,0
quick na answer ke liye thanks 😎,0
kitna time lagega,0
i re ll pay cash for weed,1
got na that white powder 😢,1
na 🐆🐅🐃,0
cannabis ka packet bhejna,1
na 💊🍷🌌,1
id card re mat bhoolna,0
toh mendelevium pills ka rate kya hai 😍,1
smack laa abhi 😢,1
find toh dealer yaar now 😍 🔥,1
ganja online order hota hai kya,1
any white stuff left,1
🤢 drip ecstasy bhej now,1
na 🖤🤍🤎,0
🔒🔑🗝️ rhenium 😍,0
kal yaar joint banayenge,1
don t forget to save the file,0
🎉🍕🍻 party kal!,0
main bohot tired re hoon,0
get that white powder,1
yaar buy crack toh cocaine,1
message forward karna,0
how na is your family 😍 😍,0
heroin ka re packet chahiye,1
payment details yaar bhejna 🤔 😍,0
Send 💰 now or else 🔫,1
pot Ka maal kidhar 😎,1
kal raat weed arrange yaar kar sakte toh holmium,1
got that white re powder,1
❤️🧡💛💚💙💜 🤔,0
thanks for your support 🔥,0
yaar na toh any drugs available near,1
toh sell me yaar ganja cheap,1
yaar 📨📧💌 😂 😍 😢,0
toh 🍷💉 😍,1
where are you right toh now 😂,0
buying yaar crystal meth tonight,1
College ka project submit karna hai.,0
stomach thik holmium re na,0
tum thik holmium re sodium 😢,0
toh 🍎🍊🍌🍉 💯,0
🍷💉🌿 🔥,1
thoda pot na toh yaar chahiye abhi,1
💊😴,1
tu cocaine arrange kar 😎 😍,1
na bring some lsd,1
md pills ke package bhejna 😂 😍,1
toh na maal bhej dena,1
any coke available 😍 🤔,1
brown yaar sugar flex 🫠 re available 🤲 hai 😌 ✨ 🤞 toh kya 😎,1
yaar 🍄😈 💯,1
ecstasy pills kidhar milenge 😍,1
promotion par badhai ho 😍 🤔,0
who s selling dope,1
🚎🏎️🚓🚑 😍 💯,0
ecstasy Ka jugad hai 😍,1
stomach thik holmium yaar na re na 😎,0
marijuana dealer around 😍 💯,1
🎉🍕🍻 party kal!,0
promotion par badhai ho 😍,0
praise on your promotion 🔥,0
💊💊🍷,1
let s take a photo 😍 😂 😍,0
🌿🔥 😢 🔥,1
kya tum ghar par ho,0
find dealer re now 😍,1
molly chahiye urgent 🔥,1
look for cannabis yaar 🤔,1
yaar tumhari yaad aa rahi hai ❤️ 💯,0
buy ecstasy tablets 💯,1
aaj vacation yaar hai toh 🎉,0
na arrange some crack 😢 😂,1
pot ka stock na bhejna 😢,1
kal chai pe milte yaar hain 🔥,0
⭐️🌈☀️🌞,0
who s selling toh dope,1
Movie tickets are booked for tomorrow.,0
💉💉💊 😂,1
toh send Maine the payment details 😍,0
yaar searching for heroin re seller 🤔,1
are you free this yaar weekend 😂,0
good toh morning 🌞 kaise yaar ho 💯,0
sodium 📱💻🖥️⌨️,0
find sodium heroin supply 💯 😂 🔥,1
Send 💰 now or else 🔫,1
how was na your day,0
Don t worry everything will be fine,0
⚽🏀🏈⚾,0
internet yaar re slow hai 📶😠,0
Movie tickets are booked for tomorrow.,0
😋😛😜🤪 🔥,0
🪳🦟🦗 😂,0
toh arrange na crack toh pack 🤔,1
don t be late for dinner 💯 🔥,0
🍹💊,1
toh 💊💊💊 🤔,1
aaj holiday hai 🎉,0
hashish yaar ka rate re kya,1
Send 💰 now or else 🔫,1
Call me back as soon as you see this.,0
can you bring water,0
iodine will see you na astatine yaar school,0
have angstrom Nice day 🤔,0
🎾🏐🏉🎱,0
rhenium toh 📨📧💌 🤔,0
re doctor ko call karna,0
toh maal ka re delivery kidhar 😂 😢 😍,1
marijuana fix karwa,1
💀💉,1
toh any coke available 😍 😢,1
re privation na some ganja toh leaves,1
yaar ganja na bhej fast,1
na 🕯️🪔🧯,0
can na you share the meeting link 😢,0
phir se samjha sakte holmium,0
na 💉🔥 😂 😂,1
any coke available 😍 😢 😍,1
Call me back as soon as you see this.,0
want crystal meth,1
dealer got stuff 😂,1
toh good night everyone,0
toh re 🍣🍤🍱🥟 😎 toh 😍 🤔,0
station pe milte hain,0
aaj gym gaya tha na toh 💪🏋️,0
shopping karne chalo re yaar 🛍️,0
toh gift pasand aaya 😂 😢 😎,0
toh lsd na ka source toh chahiye 😢,1
train late hai 🚆😓 🤔 😂,0
na na 🚗🚕🚙🚌,0
re 🥗🍲🍜🍝 😎,0
re 🌿🔥,1
re 🐆🐅🐃,0
hope you liked the gift,0
yaar 🚎🏎️🚓🚑,0
how be everything 😎,0
happy birthday wishing you tons of joy 🔥,0
"ATM ⚠️ blocked, send OTP 🔑",1
let s take angstrom photo 😍 🔥,0
toh 🥂🚬 😍 🤔,1
🙏🔥💯,0
na discovery dealer yaar na now 🔥 💯 😂 🤔,1
na 🚬🍺💊 🤔,1
please mujhe yaad dilana,0
project na par accha kaam kiya,0
toh buy yaar narcotics yaar cheap 😢,1
i ll buy lsd blotters,1
book padh raha hu 📚 😢 🔥 😎,0
"Kal party hai, full setup karna.",0
"Drugs ka scene set hai, location bhej.",1
💉🍷,1
got marijuana bags,1
find re lysergic acid diethylamide seller,1
🌿💊💨,1
chalo jaldi milte hain 💯,0
yaar hash ka scene hai kya aaj 😍,1
toh have yaar you had na lunch,0
molly ka scene yaar banwa,1
crystal crank dealer ka number 😎,1
Bhai kal cricket match khelenge.,0
Urgent: transfer money to this account now.,1
i re ll yaar call you soon 🤔 🤔 😎,0
photo edit kar di kya ✨ 😎,0
iodine can bargain cannabis easily,1
main about pahunch gaya hoon,0
need powder fast 😂,1
dealer kidhar yaar yaar milega,1
looking for suppliers of pills,1
re 💉😴 😢,1
yaar yaar ⛺🏟️🎡🎢,0
📦🤐 maal chhupa dena,1
College ka project submit karna hai.,0
let s catch up soon re 🤔,0
toh rich person you had na lunch,0
💉💀 😍,1
homework mat bhoolna 😍 😢,0
toh yaar order toh weed na on-line 😂,1
accha kaam kiya,0
ab thik ho toh na 😍,0
re 💊💉,1
white powder supply hai,1
any yaar coke available,1
thoda rest lena chahiye 🛏️ 😍,0
reply karna yaar mat re bhoolna,0
hope you re are feeling better,0
rhenium please mujhe yaad dilana 💯 😂 😍,0
are you free this re yaar yaar weekend 😂,0
"Black money safe hai, tension mat le.",1
"Your account has been suspended, click here to restore access.",1
supplying weed bags,1
Let's meet tomorrow at the park.,0
good luck on your toh journey,0
Call me back as soon as you see this.,0
ketamine laa paayega 🔥,1
na re 🥴🚬 😂 🔥,1
na happy na new year,0
yaar toh 🎳🚴‍♂️🏊‍♀️,0
😎🤓🧐,0
yaar rhenium re 📝📖📚📒 🔥,0
na kya coke milega tujhe 🔥,1
do you sell molly yaar toh 😢,1
i ll bring the weed,1
ganja chahiye kal function ke toh liye 🔥 💯,1
sodium 📱💻🖥️⌨️ 😂,0
do you deal in coke 😢,1
toh buy narcotics cheap 😍,1
reply na karna mat bhoolna,0
engagement confirm karna 😂,0
molly chahiye toh pressing,1
na 🌌🍄 😎,1
buying crystal trash tonight,1
do you know any drug dealer 😍 😢,1
car kahan park re karun 🔥 🔥,0
re sell dope powder 😍,1
i appreciate your efforts 😢,0
coke ka package bhejna 😂,1
smack flexin laa de bro 😁 😂,1
let s watch television 😂,0
need brown sugar urgently,1
phir se samjha yaar yaar sakte holmium 😢,0
kya aap mujhe report bhej sakte ho 🔥,0
ketamine laa paayega,1
na agla mahina trip plan karte hain,0
kya aap mujhe report bhej sakte ho,0
are toh you online 😎,0
find heroin supply 💯,1
🍹💊 😂,1
heroin kidhar milta 😉 hai,1
looking at for smack packet,1
are yaar you ready 🤔,0
music sun raha hu 🎶🎧 na 💯 😢 🔥,0
bring some lsd,1
tum thik ho rhenium na,0
want some ganja leaves,1
kal raat coke re chahiye,1
🚬🍺💊 😎,1
na 🍄🙃 😍 💯,1
selfie bhejo 📱🤳 🔥,0
"Your account has been suspended, click here to restore access.",1
College ka project submit karna hai.,0
main about pahunch gaya hoon 😢 😢,0
na i will contact you later 😍,0
Aaj movie dekhne chalte hain.,0
coke ka package bhejna na yaar 😍,1
maa ko call karna mat bhoolna 😢,0
Boss asked for the report right now.,0
tum thik ho re na yaar sodium 😢 😢,0
hum yaar toh kahan milen 😎,0
where are you right re now,0
🥃🚬,1
🛕🕋,0
"Black money safe hai, tension mat le.",1
kal samjhaunga 🤔,0
anyone got pot 😍,1
⚓🚤⛵🛶 🤔,0
kitna time re lagega 😎 💯,0
yaar 🍺💉,1
na re 🔥🚬,1
re 💉🌌,1
find yaar lsd seller,1
"Kal party hai, full setup karna.",0
yaar sell some acid,1
kal samjhaoge 💯 🤔,0
dope dealer na kidhar hai 🔥,1
yaar toh rhenium re 🍣🍤🍱🥟 toh 😎,0
i ll be there in minutes,0
"Dinner is ready, come fast.",0
pot ka source chahiye,1
"Black money safe hai, tension mat le.",1
baad mein baat karte yaar hain toh 🤔 😢 🤔,0
do you got pills,1
crystal methamphetamine dealer ka number,1
🥴🚬 😂,1
thanks for your help yesterday 😢,0
rhenium 🌿🍺💨 🤔,1
get acid acquire blotters,1
find re toh dealer yaar now,1
toh yaar gift pasand aaya,0
searching for heroin seller 💯 🤔,1
bring cannabis oil,1
brown sugar re available hai toh kya toh 😎,1
cocaine ka connection yaar bhejna,1
abhi tak jaage holmium,0
support ke re liye shukriya 💯,0
na smack flexin laa de bro 😁 😂,1
main snacks lupus erythematosus aunga,0
💉🍷🌿 😎,1
Aaj movie dekhne chalte hain.,0
give me yaar methamphetamine yaar yaar powder 😂,1
acid tabs ka jugad hai 😂,1
yaar rhenium 🌋🏞️🌅🌄 toh re 😎,0
"Black money safe hai, tension mat le.",1
tumse baat karke accha laga 😍,0
find heroin supply,1
please stopping point yaar the door 😂,0
let s catch up soon 🤔,0
can you toh na share the meeting link 😍,0
😊😇🙂🙃 yaar 😢,0
na lysergic acid diethylamide bhejna jaldi 🔥,1
kal raat coke chahiye,1
photo mast aayi hai 📸🔥 🔥,0
na re toh 💊💉,1
let second plan a trip re na next month 💯,0
have you had lunch,0
"ATM ⚠️ blocked, send OTP 🔑",1
jald milte hain 😍,0
dinner ke liye late mat hona,0
Urgent: transfer money to this account now.,1
🔨⛏️🪓 🤔 😎,0
🙏🔥💯,0
yaar khaana bohot tasty tha 😋 🔥 😢,0
room saaf karna hai 🧹🧼 😢,0
please call the doctor,0
re pizza order kar dete yaar hain 🍕,0
find dealer now 😍,1
re 🏖️🏝️🏜️🏕️,0
sell marijuana re oil 😂,1
where s yaar the lsd 😢 🤔 🔥,1
🏢🏬🏣🏤,0
any coke available 😍 😢 😍 😂,1
re 🦅🦉🦇,0
chal tea break lete hain ☕,0
ketamine ka source bhejna 😍,1
yaar toh yaar main snacks le aunga,0
any drug available near 🤔,1
can you bring the charger 🔥,0
thank you for yaar re your kindness 😎 😎 💯,0
rhenium 🥗🍲🍜🍝 😎 🤔 💯,0
toh arrange na yaar crack toh pack 😍,1
brown sugar available hai kya toh 😎 😢,1
heroin ka re packet chahiye 😂,1
Update your KYC immediately or your account will be blocked.,1
🥂🚬 💯,1
did you get my toh message 💯,0
🎤🎧🎼🎹 🤔 na 🔥,0
coke ka package bhejna 😍,1
main toh help karunga,0
Call me back as soon as you see this.,0
bash you sell molly toh 😢,1
call join karte hain 😎,0
lsd check kidhar milega 🤔,1
